"BindingDB","Host","Guest","pH","Temp","Delta_G0 (kJ/mol)","Delta_H0 (k/mol)","-T Delta_S0 (kJ/mol)","Ligand SMILES","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42","XLogP","Formal Charge","Host SMILES","SlogP (#1)","SMR (#1)","LabuteASA (#1)","TPSA (#1)","AMW (#1)","ExactMW (#1)","NumLipinskiHBA (#1)","NumLipinskiHBD (#1)","NumRotatableBonds (#1)","NumHBD (#1)","NumHBA (#1)","NumAmideBonds (#1)","NumHeteroAtoms (#1)","NumHeavyAtoms (#1)","NumAtoms (#1)","NumStereocenters (#1)","NumUnspecifiedStereocenters (#1)","NumRings (#1)","NumAromaticRings (#1)","NumSaturatedRings (#1)","NumAliphaticRings (#1)","NumAromaticHeterocycles (#1)","NumSaturatedHeterocycles (#1)","NumAliphaticHeterocycles (#1)","NumAromaticCarbocycles (#1)","NumSaturatedCarbocycles (#1)","NumAliphaticCarbocycles (#1)","FractionCSP3 (#1)","Chi0v (#1)","Chi1v (#1)","Chi2v (#1)","Chi3v (#1)","Chi4v (#1)","Chi1n (#1)","Chi2n (#1)","Chi3n (#1)","Chi4n (#1)","HallKierAlpha (#1)","kappa1 (#1)","kappa2 (#1)","kappa3 (#1)","slogp_VSA1 (#1)","slogp_VSA2 (#1)","slogp_VSA3 (#1)","slogp_VSA4 (#1)","slogp_VSA5 (#1)","slogp_VSA6 (#1)","slogp_VSA7 (#1)","slogp_VSA8 (#1)","slogp_VSA9 (#1)","slogp_VSA10 (#1)","slogp_VSA11 (#1)","slogp_VSA12 (#1)","smr_VSA1 (#1)","smr_VSA2 (#1)","smr_VSA3 (#1)","smr_VSA4 (#1)","smr_VSA5 (#1)","smr_VSA6 (#1)","smr_VSA7 (#1)","smr_VSA8 (#1)","smr_VSA9 (#1)","smr_VSA10 (#1)","peoe_VSA1 (#1)","peoe_VSA2 (#1)","peoe_VSA3 (#1)","peoe_VSA4 (#1)","peoe_VSA5 (#1)","peoe_VSA6 (#1)","peoe_VSA7 (#1)","peoe_VSA8 (#1)","peoe_VSA9 (#1)","peoe_VSA10 (#1)","peoe_VSA11 (#1)","peoe_VSA12 (#1)","peoe_VSA13 (#1)","peoe_VSA14 (#1)","MQN1 (#1)","MQN2 (#1)","MQN3 (#1)","MQN4 (#1)","MQN5 (#1)","MQN6 (#1)","MQN7 (#1)","MQN8 (#1)","MQN9 (#1)","MQN10 (#1)","MQN11 (#1)","MQN12 (#1)","MQN13 (#1)","MQN14 (#1)","MQN15 (#1)","MQN16 (#1)","MQN17 (#1)","MQN18 (#1)","MQN19 (#1)","MQN20 (#1)","MQN21 (#1)","MQN22 (#1)","MQN23 (#1)","MQN24 (#1)","MQN25 (#1)","MQN26 (#1)","MQN27 (#1)","MQN28 (#1)","MQN29 (#1)","MQN30 (#1)","MQN31 (#1)","MQN32 (#1)","MQN33 (#1)","MQN34 (#1)","MQN35 (#1)","MQN36 (#1)","MQN37 (#1)","MQN38 (#1)","MQN39 (#1)","MQN40 (#1)","MQN41 (#1)","MQN42 (#1)","XLogP (#1)","Formal Charge (#1)"
"3529_29","BDBM4","BDBM36026",6.9,"24.85 C",-8.54,-8.54,6.914,"[O-]C(=O)CCc1ccccc1",0.36909999999999976,39.77000000000002,65.48198531492656,40.129999999999995,149.16899999999998,149.06080310791,2,0,3,0,2,0,2,11,20,0,0,1,1,0,0,0,0,0,1,0,0,0.2222222222222222,6.117461489248951,3.5260386741733702,2.357607027581636,1.4606239419042335,0.8910768777557296,3.5260386741733702,2.357607027581636,1.4606239419042335,0.8910768777557296,-1.31,7.793199174406604,3.7604813030666033,2.8460530411741587,5.106527394840706,5.969305287951849,11.21535880699783,0,11.984273114623004,30.33183534230805,0,0,0,0,0,0,9.901064578912528,0,0,0,12.841643245852019,0,35.89528683400505,0,0,5.969305287951849,9.901064578912528,0,0,0,0,30.33183534230805,18.405094737549014,5.969305287951849,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,11,4,1,0,3,3,0,3,5,2,0,0,1,0,2,2,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0,1.137,-1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3540_45","BDBM4","BDBM36188",6.9,"25.00 C",-8.46,-8.46,3.0410000000000004,"OC1CCC1",0.5312,19.857799999999997,31.622479969686157,20.23,72.107,72.057514876,1,1,0,1,1,0,1,5,13,0,0,1,0,1,1,0,0,0,0,1,1,1,3.145884208249226,2.0746954706748872,1.584727166047823,1.074695470674887,0.3866983310669868,2.0746954706748872,1.584727166047823,1.074695470674887,0.3866983310669868,-0.04,3.1616129032258065,0.9767560019818928,0.42826719517138867,0,11.210493782589008,0,0,19.26246486877803,0,0,0,0,0,0,0,5.106527394840706,0,0,0,25.36643125652633,0,0,0,0,0,5.106527394840706,0,0,0,0,0,19.26246486877803,0,6.103966387748303,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,5,1,0,0,4,0,0,0,2,1,1,1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0.4019999999999999,0,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3529_17","BDBM4","BDBM36019",5,"24.85 C",-8.44,-8.44,6.586,"COc1ccc(CC[NH3+])cc1",0.47959999999999975,44.45310000000001,66.97966538920639,36.870000000000005,152.217,152.10699048809,2,3,3,1,1,0,2,11,25,0,0,1,1,0,0,0,0,0,1,0,0,0.3333333333333333,6.83896971078201,3.787293031334987,2.4516280866845843,1.6245059602968532,0.9963272881692744,3.787293031334987,2.4516280866845843,1.6245059602968532,0.9963272881692744,-1.02,8.080200400801603,3.984450935198063,2.2385811326624383,10.470530430962235,13.65455394719011,6.4208216229260096,0,5.563451491696996,24.26546827384644,0,0,0,0,5.749511833283905,0,10.470530430962235,0,0,0,6.4208216229260096,13.65455394719011,29.828919765543436,0,5.749511833283905,0,10.470530430962235,0,0,0,0,12.13273413692322,17.696185628620217,6.4208216229260096,13.65455394719011,5.749511833283905,0,0,0,0,9,0,0,0,0,0,0,1,0,1,0,11,5,0,0,3,3,0,3,3,2,3,1,0,1,2,3,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,1.751,1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"6_8","BDBM4","BDBM7",6.9,"25.00 C",-8.4,-8.4,0.596,"CC1CCCCC1=O",1.7656,32.63899999999998,50.084594660723724,17.07,112.172,112.088815004,1,0,0,0,1,0,1,8,20,1,1,1,0,1,1,0,0,0,0,1,1,0.8571428571428571,5.314025684399679,3.331951230073507,2.613142328799064,1.8599593583945888,1.1571419190381895,3.331951230073507,2.613142328799064,1.8599593583945888,1.1571419190381895,-0.33,5.8003780964797915,2.2931845310981096,1.0861454348702535,0,5.783244946364939,4.794537184071822,5.917906046161393,32.60702369139466,0,0,0,0,0,0,0,4.794537184071822,0,0,5.917906046161393,32.60702369139466,0,0,0,0,5.783244946364939,0,4.794537184071822,0,0,0,13.344558822616634,12.841643245852019,12.338727669087403,0,5.783244946364939,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,8,1,1,0,6,0,0,0,2,1,0,0,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,1.2129999999999999,0,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3536_21","BDBM4","BDBM36157",6.9,"25.00 C",-8.2,-8.2,1.699,"CCC(C)O",0.7771999999999999,21.971799999999995,32.62831112321538,20.23,74.12299999999999,74.07316494,1,1,1,1,1,0,1,5,15,1,1,0,0,0,0,0,0,0,0,0,0,1,3.731670645876131,1.9509042305871975,1.2572696565099426,0.5908224762989184,0,1.9509042305871975,1.2572696565099426,0.5908224762989184,0,-0.04,4.960000000000001,2.212525252525253,3.9600000000000004,0,11.210493782589008,0,0,20.268296022307258,0,0,0,0,0,0,0,5.106527394840706,0,0,0,26.37226241005556,0,0,0,0,0,5.106527394840706,0,0,0,0,6.923737199690624,13.344558822616634,0,6.103966387748303,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,1,2,1,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742,0,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3529_6","BDBM4","BDBM36012",5,"24.85 C",-8.16,-8.16,5.394,"COc1ccc(OC)c(CC[NH3+])c1",0.4881999999999999,51.00510000000002,78.45815273310988,46.1,182.24299999999997,182.11755517209,3,3,4,1,2,0,3,13,29,0,0,1,1,0,0,0,0,0,1,0,0,0.4,8.169867732056247,4.316332133697449,2.7813306866871645,1.933683710216604,1.2677440122087766,4.316332133697449,2.7813306866871645,1.933683710216604,1.2677440122087766,-1.2200000000000002,9.864889643463497,4.720060902254262,2.356224225123366,15.207393384762284,20.764351488467643,6.4208216229260096,0,5.563451491696996,18.19910120538483,0,0,0,0,11.49902366656781,0,15.207393384762284,0,0,0,6.4208216229260096,20.764351488467643,23.762552697081826,0,11.49902366656781,0,15.207393384762284,0,0,0,0,0,18.19910120538483,11.984273114623004,20.764351488467643,11.49902366656781,0,0,0,0,10,0,0,0,0,0,0,1,0,2,0,13,7,0,0,3,3,0,4,5,3,3,1,0,1,3,4,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,1.666,1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3536_19","BDBM4","BDBM36155",6.9,"25.00 C",-7.9,-7.9,3.28,"CC[C@H](C)O",0.7771999999999999,21.971799999999995,32.62831112321538,20.23,74.12299999999999,74.07316494,1,1,1,1,1,0,1,5,15,1,0,0,0,0,0,0,0,0,0,0,0,1,3.731670645876131,1.9509042305871975,1.2572696565099426,0.5908224762989184,0,1.9509042305871975,1.2572696565099426,0.5908224762989184,0,-0.04,4.960000000000001,2.212525252525253,3.9600000000000004,0,11.210493782589008,0,0,20.268296022307258,0,0,0,0,0,0,0,5.106527394840706,0,0,0,26.37226241005556,0,0,0,0,0,5.106527394840706,0,0,0,0,6.923737199690624,13.344558822616634,0,6.103966387748303,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,1,2,1,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742,0,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3536_20","BDBM4","BDBM36156",6.9,"25.00 C",-7.9,-7.9,3.1010000000000004,"CC[C@@H](C)O",0.7771999999999999,21.971799999999995,32.62831112321538,20.23,74.12299999999999,74.07316494,1,1,1,1,1,0,1,5,15,1,0,0,0,0,0,0,0,0,0,0,0,1,3.731670645876131,1.9509042305871975,1.2572696565099426,0.5908224762989184,0,1.9509042305871975,1.2572696565099426,0.5908224762989184,0,-0.04,4.960000000000001,2.212525252525253,3.9600000000000004,0,11.210493782589008,0,0,20.268296022307258,0,0,0,0,0,0,0,5.106527394840706,0,0,0,26.37226241005556,0,0,0,0,0,5.106527394840706,0,0,0,0,6.923737199690624,13.344558822616634,0,6.103966387748303,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,1,2,1,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742,0,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3529_30","BDBM4","BDBM36027",6.9,"24.85 C",-7.85,-7.85,8.91,"[NH3+]CCCc1ccccc1",0.8610999999999995,42.518100000000025,61.866120159699506,27.64,136.218,136.11207586809,1,3,3,1,0,0,1,10,24,0,0,1,1,0,0,0,0,0,1,0,0,0.3333333333333333,6.21517847069432,3.764236993116233,2.442705340840037,1.558276491968939,0.973801383074289,3.764236993116233,2.442705340840037,1.558276491968939,0.973801383074289,-0.8200000000000001,7.288932461873639,4.0691775159120125,2.1939048454146013,5.733667477162185,6.544756405912575,6.4208216229260096,0,11.984273114623004,30.33183534230805,0,0,0,0,0,0,5.733667477162185,0,0,0,12.841643245852019,6.544756405912575,35.89528683400505,0,0,0,5.733667477162185,0,0,0,0,30.33183534230805,11.984273114623004,6.4208216229260096,6.544756405912575,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,10,4,0,0,3,3,0,3,1,1,3,1,0,1,1,3,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,2.194,1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3540_27","BDBM4","BDBM50240453",6.9,"25.00 C",-7.83,-7.83,4.681,"CCC(C)C([O-])=O",-0.21760000000000024,24.46199999999999,43.15477533765576,40.129999999999995,101.12499999999999,101.06080310791,2,0,2,0,2,0,2,7,16,1,1,0,0,0,0,0,0,0,0,0,0,0.8,4.6009536313038994,2.389628765898712,1.6283314544833196,1.014741362757977,0.16666666666666669,2.389628765898712,1.6283314544833196,1.014741362757977,0.16666666666666669,-0.53,6.47,2.610921480426842,2.2012614259597805,5.106527394840706,5.969305287951849,4.794537184071822,5.917906046161393,20.268296022307258,0,0,0,0,0,0,0,9.901064578912528,0,0,5.917906046161393,20.268296022307258,0,0,0,0,5.969305287951849,9.901064578912528,0,0,0,0,13.847474399381248,12.338727669087403,5.969305287951849,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,7,5,1,0,0,0,0,2,5,2,0,0,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554,-1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3529_14","BDBM4","BDBM36018",6.9,"24.85 C",-7.73,-7.73,11.294,"COc1cccc(CC[NH3+])c1",0.47959999999999975,44.45310000000001,66.97966538920637,36.870000000000005,152.21699999999998,152.10699048809,2,3,3,1,1,0,2,11,25,0,0,1,1,0,0,0,0,0,1,0,0,0.3333333333333333,6.83896971078201,3.787293031334987,2.455082410378533,1.5996010860699625,1.0320924243452416,3.787293031334987,2.455082410378533,1.5996010860699625,1.0320924243452416,-1.02,8.080200400801603,3.984450935198063,2.2385811326624383,10.470530430962235,13.65455394719011,6.4208216229260096,0,5.563451491696996,24.26546827384644,0,0,0,0,5.749511833283905,0,10.470530430962235,0,0,0,6.4208216229260096,13.65455394719011,29.828919765543436,0,5.749511833283905,0,10.470530430962235,0,0,0,0,12.13273413692322,17.696185628620217,6.4208216229260096,13.65455394719011,5.749511833283905,0,0,0,0,9,0,0,0,0,0,0,1,0,1,0,11,5,0,0,3,3,0,3,3,2,3,1,0,1,2,3,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,1.751,1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
